,num_nodes,graph_label
20471,35,0
20472,28,0
20473,37,0
20474,36,0
20475,27,0
20476,32,0
20477,37,0
20478,35,0
20479,40,0
20480,33,0
20481,23,0
20482,36,0
20483,26,0
20484,37,0
20485,22,0
20486,24,0
20487,22,0
20488,21,0
20489,15,0
20490,17,0
20491,16,0
20492,16,0
20493,14,0
20494,21,0
20495,12,0
20496,15,0
20497,17,0
20498,19,0
20499,20,0
20500,19,0
20501,17,0
20502,16,0
20503,20,0
20504,20,0
20505,18,0
20506,19,0
20507,14,0
20508,15,0
20509,21,0
20510,39,0
20511,37,0
20512,12,0
20513,22,0
20514,12,0
20515,37,0
20516,49,0
20517,21,0
20518,52,0
20519,61,0
20520,25,0
20521,28,0
20522,32,0
20523,27,0
20524,30,0
20525,34,0
20526,26,0
20527,29,0
20528,33,0
20529,28,0
20530,31,0
20531,35,0
20532,18,1
20533,17,0
20534,16,0
20535,23,0
20536,22,0
20537,35,0
20538,25,0
20539,26,0
20540,25,0
20541,23,0
20542,24,0
20543,24,0
20544,23,0
20545,28,0
20546,27,0
20547,26,0
20548,24,0
20549,25,0
20550,25,0
20551,24,0
20552,26,0
20553,10,0
20554,10,0
20555,18,0
20556,19,0
20557,20,0
20558,19,0
20559,19,0
20560,21,0
20561,20,0
20562,28,0
20563,27,0
20564,27,0
20565,25,0
20566,26,0
20567,28,0
20568,27,0
20569,27,0
20570,25,0
20571,26,0
20572,19,1
20573,20,0
20574,20,0
20575,21,0
20576,19,0
20577,20,0
20578,13,0
20579,24,0
20580,19,0
20581,21,0
20582,18,0
20583,26,0
20584,21,0
20585,27,0
20586,28,0
20587,26,0
20588,30,0
20589,14,0
20590,20,0
20591,27,0
20592,11,0
20593,16,0
20594,21,0
20595,20,0
20596,18,0
20597,20,1
20598,38,1
20599,22,1
20600,23,1
20601,33,0
20602,24,0
20603,22,0
20604,25,0
20605,25,0
20606,27,0
20607,27,0
20608,28,0
20609,26,0
20610,56,0
20611,52,0
20612,65,0
20613,67,0
20614,51,0
20615,52,0
20616,48,0
20617,48,0
20618,27,0
20619,31,0
20620,26,0
20621,25,0
20622,28,0
20623,44,0
20624,46,0
20625,32,0
20626,30,0
20627,22,0
20628,24,0
20629,31,0
20630,19,0
20631,64,0
20632,24,0
20633,24,0
20634,25,0
20635,29,0
20636,23,0
20637,25,0
20638,29,0
20639,30,0
20640,25,0
20641,24,0
20642,19,0
20643,23,0
20644,22,0
20645,27,0
20646,25,0
20647,30,0
20648,36,0
20649,24,0
20650,23,0
20651,36,0
20652,32,0
20653,32,0
20654,28,0
20655,22,0
20656,23,0
20657,24,0
20658,26,0
20659,20,0
20660,22,0
20661,36,0
20662,35,0
20663,20,0
20664,20,0
20665,29,0
20666,23,0
20667,18,0
20668,19,0
20669,27,0
20670,26,0
20671,28,0
20672,27,0
20673,28,0
20674,29,0
20675,27,0
20676,28,0
20677,30,0
20678,28,0
20679,30,0
20680,28,0
20681,27,0
20682,23,0
20683,25,0
20684,50,0
20685,26,0
20686,22,0
20687,23,0
20688,30,0
20689,30,0
20690,30,0
20691,23,0
20692,30,0
20693,27,0
20694,29,0
20695,26,0
20696,26,0
20697,25,0
20698,25,0
20699,30,0
20700,33,0
20701,28,0
20702,34,0
20703,34,0
20704,33,0
20705,34,0
20706,26,0
20707,27,0
20708,32,0
20709,34,0
20710,32,0
20711,31,0
20712,21,0
20713,24,0
20714,14,0
20715,13,0
20716,11,0
20717,12,0
20718,18,0
20719,24,0
20720,19,0
20721,25,0
20722,28,0
20723,24,0
20724,26,0
20725,32,0
20726,30,0
20727,19,0
20728,29,0
20729,38,0
20730,47,0
20731,30,0
20732,22,0
20733,19,0
20734,21,0
20735,21,0
20736,28,0
20737,29,0
20738,20,0
20739,15,0
20740,41,0
20741,14,0
20742,34,0
20743,26,0
20744,38,0
20745,52,0
20746,30,0
20747,46,0
20748,32,0
20749,42,0
20750,22,0
20751,19,0
20752,48,0
20753,32,0
20754,26,0
20755,32,0
20756,33,0
20757,21,0
20758,33,0
20759,34,0
20760,32,0
20761,31,0
20762,34,0
20763,30,0
20764,18,0
20765,23,0
20766,20,0
20767,20,0
20768,15,0
20769,17,0
20770,48,0
20771,25,0
20772,25,0
20773,23,1
20774,21,1
20775,23,1
20776,26,1
20777,26,0
20778,25,0
20779,34,0
20780,15,0
20781,18,0
20782,25,0
20783,24,0
20784,16,0
20785,18,0
20786,21,0
20787,27,0
20788,25,0
20789,16,0
20790,25,0
20791,27,0
20792,22,1
20793,25,0
20794,27,0
20795,26,0
20796,28,0
20797,23,0
20798,38,0
20799,34,0
20800,75,0
20801,86,0
20802,58,0
20803,25,0
20804,18,0
20805,13,0
20806,34,0
20807,24,0
20808,35,0
20809,12,0
20810,20,0
20811,22,0
20812,20,0
20813,21,0
20814,14,0
20815,15,0
20816,20,0
20817,28,0
20818,22,0
20819,20,0
20820,29,0
20821,23,0
20822,20,0
20823,22,0
20824,22,0
20825,18,0
20826,23,0
20827,15,0
20828,17,0
20829,19,0
20830,15,0
20831,23,0
20832,24,0
20833,34,0
20834,39,0
20835,35,0
20836,29,0
20837,34,0
20838,36,0
20839,39,0
20840,39,0
20841,40,0
20842,40,0
20843,38,0
20844,39,0
20845,40,0
20846,45,0
20847,46,0
20848,34,0
20849,32,0
20850,33,0
20851,34,0
20852,32,0
20853,45,0
20854,60,0
20855,59,0
20856,41,0
20857,20,1
20858,32,0
20859,25,0
20860,24,0
20861,35,0
20862,40,0
20863,40,0
20864,39,0
20865,31,0
20866,36,0
20867,40,0
20868,35,0
20869,20,0
20870,21,0
20871,19,0
20872,17,0
20873,19,0
20874,21,0
20875,35,0
20876,23,0
20877,18,0
20878,16,0
20879,18,0
20880,16,0
20881,15,0
20882,18,0
20883,23,0
20884,19,0
20885,18,0
20886,18,0
20887,20,0
20888,22,0
20889,23,0
20890,16,0
20891,19,0
20892,33,0
20893,21,0
20894,21,0
20895,22,0
20896,23,1
20897,22,0
20898,77,1
20899,85,1
20900,77,0
20901,20,0
20902,52,0
20903,55,0
20904,70,0
20905,62,0
20906,14,0
20907,17,0
20908,15,0
20909,12,0
20910,15,0
20911,33,0
20912,29,0
20913,37,0
20914,34,0
20915,35,0
20916,32,0
20917,45,0
20918,32,0
20919,38,0
20920,35,0
20921,33,0
20922,33,0
20923,36,0
20924,40,0
20925,33,0
20926,29,0
20927,24,0
20928,28,0
20929,34,0
20930,24,0
20931,23,0
20932,20,0
20933,22,0
20934,49,0
20935,25,0
20936,25,0
20937,28,0
20938,44,0
20939,26,1
20940,59,0
20941,36,0
20942,25,0
20943,22,0
20944,16,0
20945,15,0
20946,9,0
20947,21,0
20948,21,0
20949,59,0
20950,35,0
20951,40,0
20952,21,0
20953,22,0
20954,12,0
20955,18,0
20956,20,0
20957,32,0
20958,18,0
20959,22,0
20960,18,1
20961,13,0
20962,19,0
20963,22,0
20964,66,0
20965,25,0
20966,25,0
20967,19,0
20968,19,0
20969,26,0
20970,14,0
20971,12,0
20972,32,0
20973,28,0
20974,30,0
20975,34,0
20976,25,0
20977,26,0
20978,38,0
20979,28,0
20980,22,0
20981,25,0
20982,21,0
20983,21,0
20984,29,0
20985,23,0
20986,24,0
20987,28,0
20988,21,0
20989,26,0
20990,30,0
20991,29,0
20992,29,0
20993,21,0
20994,29,0
20995,29,0
20996,23,0
20997,28,0
20998,24,0
20999,15,0
21000,19,0
21001,18,0
21002,18,0
21003,21,0
21004,22,0
21005,18,0
21006,19,0
21007,27,0
21008,22,0
21009,21,0
21010,20,0
21011,18,0
21012,20,0
21013,19,0
21014,19,0
21015,20,0
21016,21,0
21017,16,0
21018,25,0
21019,42,0
21020,25,0
21021,26,0
21022,41,0
21023,35,0
21024,24,0
21025,25,0
21026,24,0
21027,19,0
21028,21,0
21029,21,0
21030,21,0
21031,8,0
21032,11,0
21033,17,0
21034,7,0
21035,8,0
21036,12,0
21037,11,0
21038,12,0
21039,10,0
21040,17,0
21041,12,0
21042,14,0
21043,23,0
21044,18,0
21045,20,0
21046,14,0
21047,13,0
21048,19,0
21049,9,0
21050,7,0
21051,14,0
21052,24,0
21053,24,0
21054,22,0
21055,14,0
21056,13,0
21057,16,0
21058,22,0
21059,24,0
21060,17,0
21061,14,0
21062,21,1
21063,24,1
21064,25,0
21065,26,0
21066,22,0
21067,23,0
21068,26,0
21069,19,0
21070,19,0
21071,18,0
21072,17,0
21073,20,0
21074,26,0
21075,22,0
21076,12,0
21077,12,0
21078,13,0
21079,16,0
21080,11,0
21081,25,0
21082,16,0
21083,12,0
21084,17,0
21085,11,0
21086,17,0
21087,17,0
21088,21,0
21089,18,0
21090,17,0
21091,20,0
21092,18,0
21093,14,0
21094,13,0
21095,12,0
21096,13,0
21097,17,0
21098,17,0
21099,17,0
21100,19,0
21101,21,0
21102,17,0
21103,27,0
21104,29,0
21105,11,0
21106,25,0
21107,19,0
21108,21,0
21109,20,0
21110,17,0
21111,14,0
21112,16,0
21113,18,0
21114,19,0
21115,21,0
21116,26,0
21117,37,0
21118,17,0
21119,17,0
21120,25,0
21121,25,0
21122,24,0
21123,18,0
21124,104,0
21125,64,0
21126,116,0
21127,100,0
21128,96,0
21129,104,0
21130,34,0
21131,36,0
21132,13,0
21133,26,0
21134,73,0
21135,14,0
21136,18,0
21137,28,0
21138,41,1
21139,40,0
21140,21,0
21141,21,0
21142,22,0
21143,28,0
21144,14,0
21145,14,0
21146,13,0
21147,20,0
21148,16,0
21149,15,0
21150,19,0
21151,22,0
21152,21,0
21153,25,0
21154,22,0
21155,24,0
21156,22,0
21157,20,0
21158,21,0
21159,23,0
21160,24,0
21161,21,0
21162,20,0
21163,22,0
21164,23,0
21165,22,0
21166,22,0
21167,31,0
21168,22,0
21169,22,0
21170,22,0
21171,25,0
21172,43,0
21173,41,0
21174,37,0
21175,13,0
21176,34,0
21177,57,0
21178,55,0
21179,24,0
21180,47,0
21181,27,0
21182,45,0
21183,34,0
21184,26,0
21185,22,0
21186,32,0
21187,20,0
21188,33,0
21189,25,1
21190,34,0
21191,43,0
21192,40,0
21193,22,0
21194,26,0
21195,25,0
21196,20,1
21197,20,1
21198,21,1
21199,23,1
21200,23,1
21201,20,1
21202,16,0
21203,51,0
21204,32,0
21205,17,0
21206,26,0
21207,20,0
21208,42,0
21209,26,0
21210,13,0
21211,26,0
21212,32,0
21213,33,0
21214,24,0
21215,26,0
21216,32,0
21217,33,0
21218,25,0
21219,22,0
21220,27,0
21221,26,0
21222,26,0
21223,26,0
21224,26,0
21225,27,0
21226,29,0
21227,26,0
21228,28,0
21229,27,0
21230,27,0
21231,27,0
21232,22,0
21233,28,0
21234,27,0
21235,21,0
21236,19,0
21237,22,0
21238,20,0
21239,20,0
21240,32,0
21241,28,0
21242,19,0
21243,18,0
21244,18,0
21245,18,0
21246,21,1
21247,21,0
21248,37,0
21249,75,0
21250,80,0
21251,61,0
21252,12,0
21253,19,1
21254,22,0
21255,20,0
21256,24,0
21257,22,0
21258,23,0
21259,16,0
21260,27,0
21261,40,0
21262,28,0
21263,26,0
21264,27,0
21265,28,0
21266,27,0
21267,26,1
21268,21,0
21269,56,0
21270,21,0
21271,33,0
21272,21,0
21273,21,0
21274,21,0
21275,29,0
21276,12,0
21277,13,0
21278,15,0
21279,18,0
21280,15,0
21281,30,0
21282,47,0
21283,29,0
21284,20,0
21285,47,0
21286,40,0
21287,42,0
21288,32,0
21289,23,0
21290,22,0
21291,39,0
21292,36,0
21293,26,0
21294,43,0
21295,33,0
21296,32,0
21297,23,0
21298,37,0
21299,24,0
21300,26,0
21301,29,0
21302,44,0
21303,28,0
21304,26,0
21305,32,0
21306,33,0
21307,36,0
21308,37,0
21309,31,0
21310,35,0
21311,45,0
21312,36,0
21313,26,0
21314,26,0
21315,27,0
21316,28,0
21317,29,0
21318,31,0
21319,29,0
21320,29,0
21321,42,0
21322,31,0
21323,38,0
21324,33,0
21325,35,0
21326,25,0
21327,23,0
21328,34,0
21329,34,0
21330,29,0
21331,25,0
21332,32,0
21333,27,0
21334,43,0
21335,19,0
21336,22,0
21337,21,0
21338,26,0
21339,26,0
21340,26,0
21341,28,0
21342,36,0
21343,30,0
21344,24,0
21345,36,0
21346,16,0
21347,18,0
21348,19,0
21349,17,0
21350,19,0
21351,20,0
21352,23,0
21353,22,0
21354,28,0
21355,20,0
21356,24,0
21357,24,0
21358,24,0
21359,24,0
21360,20,0
21361,23,0
21362,24,0
21363,23,0
21364,28,0
21365,26,0
21366,24,1
21367,21,0
21368,17,0
21369,21,0
21370,13,0
21371,18,0
21372,16,0
21373,26,0
21374,26,0
21375,25,0
21376,29,0
21377,21,0
21378,18,0
21379,25,0
21380,25,0
21381,19,0
21382,34,0
21383,17,0
21384,17,0
21385,18,0
21386,28,0
21387,57,1
21388,47,1
21389,24,0
21390,19,0
21391,23,0
21392,20,0
21393,23,0
21394,23,0
21395,21,0
21396,23,0
21397,21,0
21398,22,0
21399,34,0
21400,28,0
21401,25,0
21402,23,0
21403,23,0
21404,17,0
21405,18,0
21406,22,0
21407,21,0
21408,27,0
21409,23,0
21410,31,0
21411,20,1
21412,22,1
21413,22,1
21414,24,1
21415,16,0
21416,29,0
21417,29,0
21418,27,0
21419,12,0
21420,17,0
21421,13,0
21422,32,0
21423,32,0
21424,31,0
21425,36,0
21426,29,0
21427,40,0
21428,38,0
21429,29,0
21430,30,0
21431,32,0
21432,20,0
21433,34,0
21434,34,0
21435,34,0
21436,19,0
21437,22,0
21438,30,0
21439,23,0
21440,39,0
21441,36,0
21442,41,0
21443,26,0
21444,29,0
21445,39,0
21446,25,0
21447,27,0
21448,23,0
21449,44,0
21450,28,0
21451,34,0
21452,34,0
21453,40,0
21454,51,0
21455,44,0
21456,55,0
21457,19,0
21458,26,0
21459,39,0
21460,33,0
21461,35,0
21462,32,0
21463,36,0
21464,29,0
21465,22,0
21466,36,0
21467,29,0
21468,34,0
21469,37,0
21470,18,0
21471,16,0
21472,29,0
21473,24,0
21474,31,0
21475,26,0
21476,27,0
21477,18,0
21478,25,0
21479,23,0
21480,28,0
21481,25,0
21482,28,0
21483,31,0
21484,25,0
21485,20,0
21486,22,0
21487,24,0
21488,25,0
21489,32,0
21490,23,0
21491,22,0
21492,26,0
21493,17,0
21494,13,0
21495,21,0
21496,32,0
21497,30,0
21498,42,0
21499,33,0
21500,19,0
21501,18,0
21502,36,0
21503,20,0
21504,29,0
21505,19,0
21506,39,0
21507,35,0
21508,18,0
21509,34,0
21510,39,0
21511,16,0
21512,41,0
21513,30,0
21514,34,0
21515,35,0
21516,33,0
21517,29,0
21518,28,0
21519,40,0
21520,37,0
21521,35,0
21522,42,0
21523,31,0
21524,29,0
21525,32,0
21526,62,0
21527,18,1
21528,76,1
21529,30,0
21530,23,0
21531,20,0
21532,19,0
21533,27,0
21534,19,0
21535,8,0
21536,17,0
21537,17,0
21538,19,0
21539,19,0
21540,20,0
21541,17,0
21542,20,0
21543,24,0
21544,26,0
21545,25,0
21546,32,0
21547,27,1
21548,24,0
21549,16,0
21550,22,0
21551,18,0
21552,15,0
21553,13,0
21554,17,0
21555,16,0
21556,12,0
21557,22,0
21558,15,0
21559,22,0
21560,19,0
21561,16,0
21562,20,0
21563,20,0
21564,27,0
21565,25,0
21566,26,0
21567,27,0
21568,28,0
21569,30,0
21570,22,0
21571,14,0
21572,15,0
21573,10,0
21574,22,0
21575,21,0
21576,23,0
21577,21,0
21578,20,0
21579,22,0
21580,24,0
21581,20,0
21582,22,0
21583,19,0
21584,25,0
21585,25,0
21586,25,0
21587,22,0
21588,27,0
21589,16,0
21590,18,0
21591,23,0
21592,22,0
21593,33,0
21594,20,0
21595,28,0
21596,24,0
21597,26,0
21598,27,0
21599,26,0
21600,29,0
21601,23,0
21602,25,0
21603,27,0
21604,31,0
21605,34,0
21606,44,0
21607,31,0
21608,41,0
21609,35,0
21610,32,0
21611,33,0
21612,34,0
21613,33,0
21614,34,0
21615,40,0
21616,32,0
21617,42,0
21618,34,0
21619,32,0
21620,25,0
21621,30,0
21622,39,0
21623,35,0
21624,37,0
21625,32,0
21626,39,0
21627,32,0
21628,31,0
21629,32,0
21630,34,0
21631,35,0
21632,35,0
21633,31,0
21634,33,0
21635,18,0
21636,28,0
21637,24,0
21638,25,0
21639,22,0
21640,28,0
21641,21,0
21642,24,0
21643,23,0
21644,26,0
21645,27,0
21646,22,0
21647,20,0
21648,8,0
21649,4,0
21650,7,0
21651,19,0
21652,14,0
21653,13,0
21654,20,0
21655,27,0
21656,15,0
21657,22,0
21658,29,0
21659,20,0
21660,21,0
21661,22,0
21662,13,0
21663,19,0
21664,18,0
21665,15,0
21666,17,0
21667,14,0
21668,22,0
21669,23,0
21670,32,0
21671,21,0
21672,30,0
21673,30,0
21674,55,0
21675,32,0
21676,34,0
21677,20,0
21678,32,0
21679,32,0
21680,36,0
21681,31,0
21682,25,0
21683,26,0
21684,34,0
21685,30,0
21686,30,0
21687,31,0
21688,35,0
21689,34,0
21690,29,0
21691,27,0
21692,32,0
21693,27,0
21694,31,0
21695,28,0
21696,31,0
21697,35,0
21698,37,0
21699,40,0
21700,32,0
21701,25,0
21702,33,0
21703,28,0
21704,25,0
21705,25,0
21706,30,0
21707,31,0
21708,26,0
21709,29,0
21710,35,0
21711,31,0
21712,36,0
21713,28,0
21714,27,0
21715,29,0
21716,17,0
21717,30,0
21718,25,0
21719,62,0
21720,18,0
21721,23,0
21722,23,1
21723,23,1
21724,20,1
21725,20,0
21726,19,1
21727,27,0
21728,29,0
21729,30,0
21730,27,0
21731,22,0
21732,17,0
21733,21,0
21734,18,0
21735,20,0
21736,20,0
21737,25,0
21738,19,0
21739,19,0
21740,32,0
21741,25,0
21742,13,0
21743,26,0
21744,21,0
21745,23,0
21746,27,0
21747,45,0
21748,29,0
21749,47,0
21750,19,0
21751,17,0
21752,34,0
21753,31,0
21754,29,0
21755,30,0
21756,32,0
21757,28,1
21758,29,0
21759,31,0
21760,17,0
21761,22,0
21762,24,0
21763,33,0
21764,31,0
21765,32,0
21766,29,0
21767,14,0
21768,20,0
21769,43,0
21770,31,0
21771,29,0
21772,29,0
21773,32,0
21774,32,0
21775,33,0
21776,31,0
21777,21,0
21778,32,0
21779,30,0
21780,31,0
21781,29,0
21782,29,0
21783,31,0
21784,28,0
21785,41,0
21786,41,0
21787,41,0
21788,41,0
21789,41,0
21790,42,0
21791,41,0
21792,41,0
21793,36,0
21794,36,0
21795,18,0
21796,24,0
21797,17,0
21798,16,0
21799,58,1
21800,58,1
21801,58,1
21802,81,1
21803,22,0
21804,28,0
21805,24,0
21806,37,0
21807,32,0
21808,34,0
21809,44,0
21810,27,0
21811,14,0
21812,17,0
21813,24,0
21814,28,0
21815,17,0
21816,17,0
21817,17,0
21818,23,0
21819,14,0
21820,16,0
21821,22,0
21822,18,0
21823,34,0
21824,30,0
21825,35,0
21826,29,0
21827,19,0
21828,13,0
21829,25,0
21830,32,0
21831,8,0
21832,21,0
21833,21,0
21834,21,0
21835,26,0
21836,25,0
21837,30,0
21838,27,0
21839,33,0
21840,34,0
21841,34,0
21842,31,0
21843,24,0
21844,27,0
21845,18,0
21846,34,0
21847,29,0
21848,37,0
21849,32,0
21850,34,0
21851,21,0
21852,24,0
21853,25,0
21854,22,0
21855,31,0
21856,31,0
21857,22,0
21858,25,0
21859,29,0
21860,28,0
21861,28,0
21862,31,0
21863,31,0
21864,25,0
21865,29,0
21866,27,0
21867,19,0
21868,26,0
21869,24,0
21870,22,0
21871,23,0
21872,28,0
21873,18,0
21874,17,0
21875,13,0
21876,21,0
21877,27,0
21878,22,0
21879,23,0
21880,24,0
21881,24,0
21882,25,0
21883,25,0
21884,16,0
21885,19,0
21886,24,0
21887,13,0
21888,12,0
21889,12,0
21890,13,0
21891,13,0
21892,12,0
21893,21,0
21894,38,0
21895,17,0
21896,28,0
21897,18,0
21898,15,0
21899,22,0
21900,24,0
21901,26,1
21902,24,1
21903,25,1
21904,26,1
21905,25,0
21906,25,0
21907,27,0
21908,18,0
21909,17,0
21910,21,0
21911,22,0
21912,25,0
21913,26,0
21914,22,0
21915,23,0
21916,24,0
21917,18,0
21918,21,0
21919,17,0
21920,27,0
21921,47,0
21922,47,0
21923,14,0
21924,26,1
21925,24,0
21926,32,0
21927,23,0
21928,31,0
21929,32,0
21930,21,0
21931,19,0
21932,19,0
21933,21,0
21934,20,0
21935,20,0
21936,24,0
21937,22,0
21938,22,0
21939,25,0
21940,25,0
21941,19,0
21942,30,0
21943,27,0
21944,21,0
21945,24,0
21946,19,0
21947,25,0
21948,24,0
21949,17,0
21950,27,0
21951,19,0
21952,21,0
21953,19,0
21954,18,0
21955,18,0
21956,21,0
21957,8,0
21958,26,0
21959,25,0
21960,29,0
21961,22,0
21962,23,0
21963,24,0
21964,19,0
21965,28,0
21966,16,0
21967,15,0
21968,34,0
21969,19,0
21970,36,0
21971,14,0
21972,23,0
21973,18,0
21974,28,0
21975,22,0
21976,24,0
21977,34,0
21978,40,0
21979,41,0
21980,42,0
21981,23,0
21982,46,0
21983,69,1
21984,67,1
21985,50,0
21986,23,0
21987,31,0
21988,34,0
21989,32,0
21990,34,0
21991,18,0
21992,17,0
21993,24,0
21994,31,0
21995,24,0
21996,24,0
21997,23,0
21998,26,0
21999,25,0
22000,16,0
22001,35,0
22002,30,0
22003,29,0
22004,24,0
22005,23,0
22006,39,0
22007,28,0
22008,31,0
22009,29,0
22010,36,0
22011,28,0
22012,27,0
22013,36,0
22014,34,0
22015,26,0
22016,29,0
22017,26,0
22018,24,0
22019,27,0
22020,24,0
22021,25,0
22022,31,0
22023,31,0
22024,40,0
22025,32,0
22026,38,0
22027,32,0
22028,41,0
22029,34,0
22030,29,0
22031,31,0
22032,39,0
22033,28,0
22034,25,0
22035,28,0
22036,31,0
22037,29,0
22038,29,0
22039,32,0
22040,22,0
22041,35,0
22042,24,0
22043,30,0
22044,31,0
22045,26,0
22046,33,0
22047,31,0
22048,25,0
22049,28,0
22050,31,0
22051,25,0
22052,30,0
22053,31,0
22054,32,0
22055,29,0
22056,36,0
22057,25,0
22058,32,0
22059,29,0
22060,25,0
22061,24,0
22062,36,0
22063,27,0
22064,26,0
22065,34,0
22066,22,0
22067,33,0
22068,32,0
22069,26,0
22070,39,0
22071,32,0
22072,42,0
22073,37,0
22074,39,0
22075,32,0
22076,28,0
22077,31,0
22078,35,0
22079,31,0
22080,29,0
22081,30,0
22082,36,0
22083,35,0
22084,38,0
22085,26,0
22086,18,0
22087,21,0
22088,14,0
22089,13,0
22090,25,0
22091,25,0
22092,22,0
22093,25,0
22094,18,0
22095,17,0
22096,18,0
22097,17,0
22098,19,0
22099,20,0
22100,21,0
22101,19,0
22102,20,0
22103,20,0
22104,17,0
22105,28,0
22106,57,0
22107,55,0
22108,65,0
22109,35,1
22110,19,0
22111,18,0
22112,24,0
22113,29,0
22114,31,0
22115,34,0
22116,16,0
22117,34,0
22118,16,1
22119,13,0
22120,14,0
22121,27,0
22122,32,0
22123,32,0
22124,20,0
22125,33,0
22126,38,0
22127,38,0
22128,20,0
22129,26,0
22130,38,1
22131,30,0
22132,19,0
22133,16,0
22134,20,0
22135,21,0
22136,23,0
22137,29,0
22138,13,0
22139,20,0
22140,14,0
22141,21,0
22142,14,0
22143,15,0
22144,15,0
22145,21,0
22146,18,0
22147,15,0
22148,52,0
22149,22,0
22150,25,0
22151,14,0
22152,46,0
22153,29,0
22154,27,0
22155,35,0
22156,37,0
22157,37,0
22158,39,0
22159,39,0
22160,41,0
22161,26,0
22162,28,0
22163,26,0
22164,34,0
22165,27,0
22166,27,0
22167,32,0
22168,34,0
22169,35,0
22170,32,0
22171,38,0
22172,37,0
22173,24,0
22174,10,0
22175,11,0
22176,29,0
22177,22,0
22178,24,0
22179,22,0
22180,35,0
22181,21,0
22182,52,0
22183,15,0
22184,21,0
22185,18,0
22186,18,0
22187,30,0
22188,21,0
22189,17,0
22190,40,0
22191,20,0
22192,31,0
22193,26,0
22194,22,0
22195,21,0
22196,16,0
22197,12,0
22198,29,0
22199,13,0
22200,16,0
22201,17,0
22202,19,0
22203,20,0
22204,22,0
22205,23,0
22206,25,0
22207,26,0
22208,20,0
22209,25,0
22210,24,0
22211,11,0
22212,30,0
22213,18,0
22214,13,0
22215,12,0
22216,12,0
22217,46,0
22218,28,0
22219,20,0
22220,17,0
22221,14,0
22222,16,0
22223,24,0
22224,32,0
22225,22,0
22226,24,0
22227,22,0
22228,20,0
22229,23,0
22230,31,0
22231,24,0
22232,25,0
22233,41,0
22234,34,0
22235,19,0
22236,24,0
22237,31,0
22238,42,0
22239,42,0
22240,74,0
22241,77,0
22242,80,0
22243,42,0
22244,33,0
22245,47,0
22246,42,0
22247,18,0
22248,20,0
22249,28,0
22250,23,0
22251,26,0
22252,31,0
22253,44,0
22254,18,0
22255,25,0
22256,27,0
22257,40,0
22258,39,0
22259,42,0
22260,37,0
22261,38,0
22262,42,0
22263,44,0
22264,21,0
22265,59,0
22266,46,0
22267,23,0
22268,19,0
22269,32,0
22270,19,0
22271,23,0
22272,14,0
22273,24,0
22274,25,0
22275,24,0
22276,25,0
22277,23,0
22278,29,0
22279,24,0
22280,19,0
22281,31,0
22282,37,0
22283,59,0
22284,37,0
22285,24,0
22286,21,0
22287,41,0
22288,22,0
22289,15,0
22290,15,0
22291,15,0
22292,18,0
22293,18,0
22294,12,0
22295,19,0
22296,12,0
22297,13,0
22298,12,0
22299,12,0
22300,22,0
22301,12,0
22302,12,0
22303,11,0
22304,27,0
22305,19,0
22306,36,0
22307,21,0
22308,19,0
22309,23,0
22310,12,0
22311,18,0
22312,23,0
22313,22,0
22314,23,0
22315,12,0
22316,25,0
22317,29,0
22318,23,0
22319,36,0
22320,31,0
22321,20,0
22322,19,0
22323,20,0
22324,19,0
22325,24,0
22326,18,0
22327,21,0
22328,25,0
22329,15,0
22330,17,0
22331,14,0
22332,22,0
22333,16,0
22334,13,0
22335,15,0
22336,16,0
22337,16,0
22338,24,0
22339,16,0
22340,23,0
22341,41,0
22342,35,0
22343,37,0
22344,17,0
22345,14,0
22346,63,0
22347,19,0
22348,21,0
22349,21,0
22350,46,0
22351,28,0
22352,61,0
22353,27,0
22354,30,0
22355,31,0
22356,33,0
22357,21,0
22358,39,0
22359,33,0
22360,28,0
22361,24,0
22362,23,0
22363,36,0
22364,28,0
22365,23,0
22366,36,0
22367,41,0
22368,42,0
22369,30,0
22370,37,0
22371,29,0
22372,40,0
22373,28,0
22374,28,0
22375,45,0
22376,21,0
22377,30,0
22378,31,0
22379,23,0
22380,46,0
22381,39,0
22382,30,0
22383,32,0
22384,35,0
22385,40,0
22386,23,0
22387,40,0
22388,38,0
22389,33,0
22390,14,0
22391,29,0
22392,30,0
22393,25,0
22394,24,0
22395,24,0
22396,24,0
22397,40,0
22398,22,0
22399,40,0
22400,25,0
22401,22,0
22402,22,0
22403,17,0
22404,18,0
22405,23,0
22406,22,0
22407,18,1
22408,20,0
22409,19,1
22410,18,0
22411,23,0
22412,22,0
22413,20,0
22414,20,0
22415,16,0
22416,24,0
22417,23,0
22418,23,0
22419,43,0
22420,24,0
22421,10,0
22422,29,0
22423,27,0
22424,25,0
22425,25,0
22426,17,0
22427,16,0
22428,19,0
22429,29,0
22430,21,0
22431,27,0
22432,23,0
22433,17,0
22434,16,0
22435,19,0
22436,34,0
22437,34,0
22438,33,0
22439,33,0
22440,33,0
22441,33,0
22442,34,0
22443,34,0
22444,24,0
22445,32,0
22446,37,0
22447,35,0
22448,23,0
22449,30,0
22450,43,0
22451,39,0
22452,29,0
22453,39,0
22454,30,0
22455,43,0
22456,30,0
22457,37,0
22458,32,0
22459,22,0
22460,21,0
22461,39,0
22462,22,0
22463,37,0
22464,33,0
22465,33,0
22466,61,0
22467,32,0
22468,41,0
